"","trial_ref","year","location","host_genotype","trial_design","plot_length.m.","plot_width.m.","plant_density","row_spacing","replicates","planting_date","emergence_date","flowering_date","pod_fill_date","mid_late_pod_fill","first_sign_disease","trade_name","fungicide_ai","dose_ai.ha","n_treatment","fungicide_application_1","fungicide_application_2","fungicide_application_3","fungicide_application_4","fungicide_application_5","fungicide_application_6","fungicide_application_7","total_fungicide","harvest_date","final_assessment","PM_final_severity","rating_scale","disease_error","D_error_type","grain_yield.t.ha.","raw_graded","Y_Msquare","yield_error","Y_error_type","yield_gain","prop_YG","raw_data_avail","comments","days_harvest.planting","AUDPC_m","AUDPC_sd","AUDPS_m","AUDPS_sd","Inc_Ms"
"288","mung1617/01","2017","Hermitage","Jade","RCB",6.46666666666667,2,NA,0.25,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,3,2017-03-24,2017-04-07,NA,NA,NA,NA,NA,2,2017-06-26,2017-05-11,7,"1-9",0,"stdev",0.54074602257733,NA,0.0186257869010656,0.0139993089621675,"SamplingVariance",0.0944317749741056,0.2115813588323,NA,NA,NA,110.333333333333,13.5308289965299,133,11.7898261225516,32673.3814814815
"289","mung1617/01","2017","Hermitage","Jade","RCB",6.53333333333333,2,NA,0.5,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,3,2017-03-24,2017-04-07,NA,NA,NA,NA,NA,2,2017-06-26,2017-05-11,7,"1-9",0,"stdev",0.542846778651888,NA,0.0186257869010656,0.0109725472459678,"SamplingVariance",-0.0176285211288491,-0.0314528064586352,NA,NA,NA,92.8333333333333,11.7933597135563,116,12.5299640861417,32673.3814814815
"290","mung1617/01","2017","Hermitage","Jade","RCB",6.6,2,NA,1,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,3,2017-03-24,2017-04-07,NA,NA,NA,NA,NA,2,2017-06-26,2017-05-11,7,"1-9",0,"stdev",0.428647668560059,NA,0.0186257869010656,0.022487874148969,"SamplingVariance",0.00795927392258733,0.0189196422436284,NA,NA,NA,109.333333333333,9.08753725347706,132.333333333333,9.29157324317757,32673.3814814815
"291","mung1617/01","2017","Hermitage","Jade","RCB",6.4,2,NA,0.25,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Throttle","propiconazole",125,3,2017-03-24,2017-04-07,NA,NA,NA,NA,NA,2,2017-06-26,2017-05-11,7,"1-9",0,"stdev",0.505994691838861,NA,0.0186257869010656,1.4001100665246e-05,"SamplingVariance",0.0596804442356367,0.133718438423442,NA,NA,NA,98,20.2977831301844,121.666666666667,19.1398362932741,32673.3814814815
"292","mung1617/01","2017","Hermitage","Jade","RCB",6.53333333333333,2,NA,0.5,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Throttle","propiconazole",125,3,2017-03-24,2017-04-07,NA,NA,NA,NA,NA,2,2017-06-26,2017-05-11,7,"1-9",0,"stdev",0.379752860152559,NA,0.0186257869010656,0.0494134900388443,"SamplingVariance",-0.180722439628178,-0.322444967153554,NA,NA,NA,77.1666666666667,4.93288286231625,101,4.35889894354067,32673.3814814815
"293","mung1617/01","2017","Hermitage","Jade","RCB",28.4666666666667,2,NA,1,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Throttle","propiconazole",125,3,2017-03-24,2017-04-07,NA,NA,NA,NA,NA,2,2017-06-26,2017-05-11,7,"1-9",0,"stdev",0.438649474719831,NA,0.0186257869010656,0.107507185135482,"SamplingVariance",0.0179610800823594,0.0426944986153881,NA,NA,NA,106.333333333333,4.50924975282289,129.333333333333,4.93288286231625,32673.3814814815
"294","mung1617/01","2017","Hermitage","Jade","RCB",28.7,2,NA,0.25,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Folicur","tebuconazole",62,3,2017-03-24,2017-04-07,NA,NA,NA,NA,NA,2,2017-06-26,2017-05-11,7,"1-9",0,"stdev",0.444369163403489,NA,0.0186257869010656,0.124774521699714,"SamplingVariance",-0.00194508419973538,-0.00435810465424481,NA,NA,NA,117.666666666667,6.21154838452807,141.333333333333,6.35085296108588,32673.3814814815
"295","mung1617/01","2017","Hermitage","Jade","RCB",6.66666666666667,2,NA,0.5,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Folicur","tebuconazole",62,3,2017-03-24,2017-04-07,NA,NA,NA,NA,NA,2,2017-06-26,2017-05-11,7,"1-9",0,"stdev",0.518302266244695,NA,0.0186257869010656,0.0351196756817973,"SamplingVariance",-0.0421730335360421,-0.0752451241875254,NA,NA,NA,114.333333333333,33.7354907083524,138,33.6452076825214,32673.3814814815
"296","mung1617/01","2017","Hermitage","Jade","RCB",6.56666666666667,2,NA,1,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Folicur","tebuconazole",62,3,2017-03-24,2017-04-07,NA,NA,NA,NA,NA,2,2017-06-26,2017-05-11,7,"1-9",0,"stdev",0.440721378256055,NA,0.0186257869010656,0.019079116481355,"SamplingVariance",0.0200329836185834,0.0476195299750229,NA,NA,NA,125.166666666667,16.6458202961985,147.666666666667,17.8978583448784,32673.3814814815
"297","mung1617/01","2017","Hermitage","Jade","RCB",6.63333333333333,2,NA,0.25,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,4,2017-03-27,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,7.66666666666667,"1-9",0.577350269189626,"stdev",0.354886590280652,NA,0.0186257869010656,0.0817436131612658,"SamplingVariance",-0.0914276573225724,-0.20485041159576,NA,NA,NA,138.666666666667,21.6583317301526,164.666666666667,23.0289672658878,32673.3814814815
"298","mung1617/01","2017","Hermitage","Jade","RCB",6.63333333333333,2,NA,0.5,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,4,2017-03-27,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,7.66666666666667,"1-9",0.577350269189626,"stdev",0.501646334147201,NA,0.0186257869010656,0.00242476697422166,"SamplingVariance",-0.0588289656335361,-0.104962637348248,NA,NA,NA,172.333333333333,51.4643889824151,200.333333333333,56.0921860274079,32673.3814814815
"299","mung1617/01","2017","Hermitage","Jade","RCB",6.56666666666667,2,NA,1,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,4,2017-03-27,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,7.66666666666667,"1-9",0.577350269189626,"stdev",0.582801318162182,NA,0.0186257869010656,0.0161500250369682,"SamplingVariance",0.16211292352471,0.385351546634442,NA,NA,NA,163.833333333333,38.1750354725878,189,43.0929228528305,32673.3814814815
"300","mung1617/01","2017","Hermitage","Jade","RCB",6.6,2,NA,0.25,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Throttle","propiconazole",125,4,2017-03-27,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,8,"1-9",0,"stdev",0.646696864871417,NA,0.0186257869010656,0.0010312117245735,"SamplingVariance",0.200382617268193,0.448972037850635,NA,NA,NA,140.833333333333,33.6687293097517,168.333333333333,34.6458270695524,32673.3814814815
"301","mung1617/01","2017","Hermitage","Jade","RCB",6.56666666666667,2,NA,0.5,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Throttle","propiconazole",125,4,2017-03-27,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,8,"1-9",0,"stdev",0.612341281120431,NA,0.0186257869010656,0.00135595949489323,"SamplingVariance",0.0518659813396939,0.0925392811422454,NA,NA,NA,155.666666666667,26.7036202289752,184.666666666667,28.7460142164672,32673.3814814815
"302","mung1617/01","2017","Hermitage","Jade","RCB",6.63333333333333,2,NA,1,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Throttle","propiconazole",125,4,2017-03-27,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,7.66666666666667,"1-9",0.577350269189626,"stdev",0.553027780191918,NA,0.0186257869010656,0.106333720662982,"SamplingVariance",0.132339385554446,0.314578170544709,NA,NA,NA,152,39.9499687108764,178,44.3959457608462,32673.3814814815
"303","mung1617/01","2017","Hermitage","Jade","RCB",29.7666666666667,2,NA,0.25,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Folicur","tebuconazole",62,4,2017-03-27,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,8,"1-9",0,"stdev",0.457436360943691,NA,0.0186257869010656,0.195931513651895,"SamplingVariance",0.0111221133404666,0.0249199155083982,NA,NA,NA,188.833333333333,21.1974841274462,220,20.6639783197718,32673.3814814815
"304","mung1617/01","2017","Hermitage","Jade","RCB",6.46666666666667,2,NA,0.5,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Folicur","tebuconazole",62,4,2017-03-27,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,8,"1-9",0,"stdev",0.466422297916026,NA,0.0186257869010656,0.0327706953755204,"SamplingVariance",-0.094053001864711,-0.167809360914755,NA,NA,NA,177.166666666667,25.5016339345802,206.333333333333,27.5378527364305,32673.3814814815
"305","mung1617/01","2017","Hermitage","Jade","RCB",6.6,2,NA,1,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Folicur","tebuconazole",62,4,2017-03-27,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,8,"1-9",0,"stdev",0.520832202623247,NA,0.0186257869010656,0.0393702495737945,"SamplingVariance",0.100143807985775,0.238047469961881,NA,NA,NA,144.666666666667,24.0017360483223,171.666666666667,24.3789526709687,32673.3814814815
"306","mung1617/01","2017","Hermitage","Jade","RCB",30.1333333333333,2,NA,0.25,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,5,2017-03-27,2017-04-11,NA,NA,NA,NA,NA,2,2017-06-26,2017-05-11,7,"1-9",0,"stdev",0.344427774324981,NA,0.0186257869010656,0.0761397223323909,"SamplingVariance",-0.101886473278243,-0.228284160376661,NA,NA,NA,137.833333333333,35.557465226494,162.666666666667,34.0783411176855,32673.3814814815
"307","mung1617/01","2017","Hermitage","Jade","RCB",6.63333333333333,2,NA,0.5,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,5,2017-03-27,2017-04-11,NA,NA,NA,NA,NA,2,2017-06-26,2017-05-11,7,"1-9",0,"stdev",0.712453110826598,NA,0.0186257869010656,0.0260962820944744,"SamplingVariance",0.151977811045861,0.271158802368839,NA,NA,NA,133.333333333333,31.5013227235514,155.666666666667,30.8922859842604,32673.3814814815
"308","mung1617/01","2017","Hermitage","Jade","RCB",6.73333333333333,2,NA,1,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,5,2017-03-27,2017-04-11,NA,NA,NA,NA,NA,2,2017-06-26,2017-05-11,7,"1-9",0,"stdev",0.565126542174003,NA,0.0186257869010656,0.0612298111345169,"SamplingVariance",0.144438147536531,0.343337608970652,NA,NA,NA,169.166666666667,36.0982455714032,192.333333333333,35.85154575933,32673.3814814815
"309","mung1617/01","2017","Hermitage","Jade","RCB",6.63333333333333,2,NA,0.25,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Throttle","propiconazole",125,5,2017-03-27,2017-04-11,NA,NA,NA,NA,NA,2,2017-06-26,2017-05-11,7,"1-9",0,"stdev",0.659039783769696,NA,0.0186257869010656,0.0556972134443849,"SamplingVariance",0.212725536166472,0.476627258280102,NA,NA,NA,120.666666666667,24.0069434400411,143.666666666667,23.5017729827631,32673.3814814815
"310","mung1617/01","2017","Hermitage","Jade","RCB",6.5,2,NA,0.5,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Throttle","propiconazole",125,5,2017-03-27,2017-04-11,NA,NA,NA,NA,NA,2,2017-06-26,2017-05-11,5.33333333333333,"1-9",2.88675134594813,"stdev",0.544818854629059,NA,0.0186257869010656,0.00714099190853912,"SamplingVariance",-0.0156564451516781,-0.0279342286052624,NA,NA,NA,99.5,46.8001068374849,116.333333333333,56.1278302924078,32673.3814814815
"311","mung1617/01","2017","Hermitage","Jade","RCB",6.6,2,NA,1,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Throttle","propiconazole",125,5,2017-03-27,2017-04-11,NA,NA,NA,NA,NA,2,2017-06-26,2017-05-11,7,"1-9",0,"stdev",0.419856834929368,NA,0.0186257869010656,0.0559340944773665,"SamplingVariance",-0.000831559708103669,-0.00197666424532644,NA,NA,NA,113,33.8193731461717,136,34.0440890610984,32673.3814814815
"312","mung1617/01","2017","Hermitage","Jade","RCB",29.2,2,NA,0.25,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Folicur","tebuconazole",62,5,2017-03-27,2017-04-11,NA,NA,NA,NA,NA,2,2017-06-26,2017-05-11,7,"1-9",0,"stdev",0.341525552990342,NA,0.0186257869010656,0.0655694379884947,"SamplingVariance",-0.104788694612882,-0.234786801397476,NA,NA,NA,173,66.0056815736342,196.333333333333,66.7258071014007,32673.3814814815
"313","mung1617/01","2017","Hermitage","Jade","RCB",6.66666666666667,2,NA,0.5,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Folicur","tebuconazole",62,5,2017-03-27,2017-04-11,NA,NA,NA,NA,NA,2,2017-06-26,2017-05-11,7,"1-9",0,"stdev",0.563830896598808,NA,0.0186257869010656,0.0166480938896557,"SamplingVariance",0.00335559681807096,0.00598705566397609,NA,NA,NA,140.5,26.5141471671257,164,27.5136329843952,32673.3814814815
"314","mung1617/01","2017","Hermitage","Jade","RCB",6.53333333333333,2,NA,1,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Folicur","tebuconazole",62,5,2017-03-27,2017-04-11,NA,NA,NA,NA,NA,2,2017-06-26,2017-05-11,7,"1-9",0,"stdev",0.656624579124579,NA,0.0186257869010656,0.033811464603952,"SamplingVariance",0.235936184487107,0.560833594400496,NA,NA,NA,151.833333333333,40.6335247466096,174.333333333333,40.0790884793222,32673.3814814815
"315","mung1617/01","2017","Hermitage","Jade","RCB",31.4,2,NA,0.25,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,6,2017-04-05,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,7,"1-9",0,"stdev",0.487623596012036,NA,0.0186257869010656,0.158284239774312,"SamplingVariance",0.0413093484088116,0.0925566428377519,NA,NA,NA,157.166666666667,36.0705327564389,180.333333333333,37.5810235801705,32673.3814814815
"316","mung1617/01","2017","Hermitage","Jade","RCB",6.63333333333333,2,NA,0.5,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,6,2017-04-05,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,7,"1-9",0,"stdev",0.54389587498565,NA,0.0186257869010656,0.000893799219290723,"SamplingVariance",-0.0165794247950871,-0.0295810088358455,NA,NA,NA,159.833333333333,51.2013997204504,181.333333333333,50.1231815962767,32673.3814814815
"317","mung1617/01","2017","Hermitage","Jade","RCB",6.56666666666667,2,NA,1,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",60,6,2017-04-05,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,7.66666666666667,"1-9",0.577350269189626,"stdev",0.614604231589306,NA,0.0186257869010656,0.0637640736356465,"SamplingVariance",0.193915836951834,0.460948862444711,NA,NA,NA,168,49.4267134250296,191.666666666667,52.5959440768329,32673.3814814815
"318","mung1617/01","2017","Hermitage","Jade","RCB",31.0666666666667,2,NA,0.25,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Throttle","propiconazole",125,6,2017-04-05,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,7,"1-9",0,"stdev",0.389961486252,NA,0.0186257869010656,0.101916879980304,"SamplingVariance",-0.0563527613512244,-0.126262519410589,NA,NA,NA,144.833333333333,47.0593596783183,167,47.9478883789474,32673.3814814815
"319","mung1617/01","2017","Hermitage","Jade","RCB",6.46666666666667,2,NA,0.5,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Throttle","propiconazole",125,6,2017-04-05,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,7,"1-9",0,"stdev",0.478136284197024,NA,0.0186257869010656,0.0329597953835326,"SamplingVariance",-0.0823390155837131,-0.146909267216459,NA,NA,NA,155.333333333333,17.8978583448784,177.333333333333,17.8978583448784,32673.3814814815
"320","mung1617/01","2017","Hermitage","Jade","RCB",27.8,2,NA,1,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Throttle","propiconazole",125,6,2017-04-05,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,7,"1-9",0,"stdev",0.326593844156396,NA,0.0186257869010656,0.14818137137158,"SamplingVariance",-0.0940945504810757,-0.223668044282899,NA,NA,NA,177.666666666667,37.8593889720018,199.333333333333,38.8887301584062,32673.3814814815
"321","mung1617/01","2017","Hermitage","Jade","RCB",6.6,2,NA,0.25,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Folicur","tebuconazole",62,6,2017-04-05,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,7.33333333333333,"1-9",0.577350269189626,"stdev",0.534050618339788,NA,0.0186257869010656,0.0272735382466111,"SamplingVariance",0.0877363707365636,0.196579811663466,NA,NA,NA,175.333333333333,63.2145816511771,199.666666666667,65.3936796130431,32673.3814814815
"322","mung1617/01","2017","Hermitage","Jade","RCB",6.5,2,NA,0.5,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Folicur","tebuconazole",62,6,2017-04-05,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,7.66666666666667,"1-9",0.577350269189626,"stdev",0.500782515017763,NA,0.0186257869010656,0.0247829001290178,"SamplingVariance",-0.059692784762974,-0.106503863392957,NA,NA,NA,182.666666666667,8.80814017448254,209,10.816653826392,32673.3814814815
"323","mung1617/01","2017","Hermitage","Jade","RCB",6.63333333333333,2,NA,1,3,2017-02-13,2017-02-20,NA,NA,NA,2017-03-24,"Folicur","tebuconazole",62,6,2017-04-05,NA,NA,NA,NA,NA,NA,1,2017-06-26,2017-05-11,8,"1-9",0,"stdev",0.683148019901088,NA,0.0186257869010656,0.0554410698312894,"SamplingVariance",0.262459625263616,0.623881306471007,NA,NA,NA,206.166666666667,52.0920659345867,233,51.6430053347014,32673.3814814815
"324","mung1718/01","2018","Wellcamp","Jade","RCB",10.03666667,2,2e+05,0.25,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Folicur","tebuconazole",60,1,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,7.666666667,"1-9",0.577350269,"stdev",1.555946994,NA,0.185437939,0.0371478718840602,"SamplingVariance",0.3190303615,0.2579238997338,"Yes",NA,NA,172.5,26.4244205234476,180,23.6431808350738,1267.60049019608
"325","mung1718/01","2018","Wellcamp","Jade","RCB",10.04,2,2e+05,0.25,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",62,2,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,6.666666667,"1-9",0.577350269,"stdev",1.409057474,NA,0.185437939,0.0381213726557842,"SamplingVariance",0.1721408415,0.139169315843119,"Yes",NA,NA,154.666666666667,5.48482755730144,158.666666666667,6.50640709864771,1267.60049019608
"326","mung1718/01","2018","Wellcamp","Jade","RCB",9.823333333,2,2e+05,0.25,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Throttle","propiconazole",125,3,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,6.333333333,"1-9",0.577350269,"stdev",1.582020885,NA,0.185437939,0.0211582144960632,"SamplingVariance",0.3451042525,0.279003647806474,"Yes",NA,NA,156.333333333333,2.88675134594813,161.333333333333,4.04145188432738,1267.60049019608
"327","mung1718/01","2018","Wellcamp","Jade","RCB",362.0566667,2,2e+05,0.25,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"control","control",0,4,NA,NA,NA,NA,NA,NA,NA,NA,2018-05-31,2018-05-02,8.333333333,"1-9",0.577350269,"stdev",0.900712969,NA,0.185437939,0.643076659931248,"SamplingVariance",NA,NA,"Yes",NA,NA,178.833333333333,9.07377172587747,189,10.816653826392,1267.60049019608
"328","mung1718/01","2018","Wellcamp","Jade","RCB",10.25333333,2,2e+05,0.5,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Folicur","tebuconazole",60,5,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,7,"1-9",0,"stdev",1.472523663,NA,0.185437939,0.0104863559764681,"SamplingVariance",0.202336531,0.159296631104589,"Yes",NA,NA,166.166666666667,11.1840660465384,171.333333333333,10.9696551146029,1267.60049019608
"329","mung1718/01","2018","Wellcamp","Jade","RCB",10.24,2,2e+05,0.5,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",62,6,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,7,"1-9",0,"stdev",1.503637679,NA,0.185437939,0.0335332468034476,"SamplingVariance",0.233450547,0.183792246920669,"Yes",NA,NA,154,4.33012701892219,161.666666666667,4.61880215351701,1267.60049019608
"330","mung1718/01","2018","Wellcamp","Jade","RCB",10.1,2,2e+05,0.5,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Throttle","propiconazole",125,7,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,6,"1-9",0,"stdev",1.56753778,NA,0.185437939,0.0269883511152545,"SamplingVariance",0.297350648,0.234099874348278,"Yes",NA,NA,147.666666666667,17.8978583448784,149.333333333333,16.7431578064991,1267.60049019608
"331","mung1718/01","2018","Wellcamp","Jade","RCB",10.28,2,2e+05,0.5,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"control","control",0,8,NA,NA,NA,NA,NA,NA,NA,NA,2018-05-31,2018-05-02,8,"1-9",0,"stdev",1.089077207,NA,0.185437939,0.157634117602647,"SamplingVariance",NA,NA,"Yes",NA,NA,200.166666666667,8.51958527942137,205.333333333333,7.02376916856849,1267.60049019608
"332","mung1718/01","2018","Wellcamp","Jade","RCB",9.67,2,2e+05,1,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Folicur","tebuconazole",60,9,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,7.333333333,"1-9",0.577350269,"stdev",1.084522903,NA,0.185437939,0.0097130899961001,"SamplingVariance",0.0100724330000002,0.00937449727208008,"Yes",NA,NA,175.666666666667,23.3041484146779,179.666666666667,22.1208800307161,1267.60049019608
"333","mung1718/01","2018","Wellcamp","Jade","RCB",9.456666667,2,2e+05,1,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",62,10,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,6.666666667,"1-9",0.577350269,"stdev",1.282229758,NA,0.185437939,0.148401936400819,"SamplingVariance",0.207779288,0.193381913640002,"Yes",NA,NA,162.166666666667,4.85626742811116,165.333333333333,6.50640709864771,1267.60049019608
"334","mung1718/01","2018","Wellcamp","Jade","RCB",10.47,2,2e+05,1,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Throttle","propiconazole",125,11,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,6,"1-9",0,"stdev",1.154251062,NA,0.185437939,0.0359368296385339,"SamplingVariance",0.079800592,0.0742710755201215,"Yes",NA,NA,158,0,159,0,1267.60049019608
"335","mung1718/01","2018","Wellcamp","Jade","RCB",9.703333333,2,2e+05,1,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"control","control",0,12,NA,NA,NA,NA,NA,NA,NA,NA,2018-05-31,2018-05-02,7.333333333,"1-9",1.154700538,"stdev",1.092765743,NA,0.185437939,0.00196605032090756,"SamplingVariance",NA,NA,"Yes",NA,NA,193.666666666667,16.3120609774894,198.333333333333,16.1967074843418,1267.60049019608
"336","mung1718/01","2018","Wellcamp","Jade","RCB",9.723333333,2,4e+05,0.25,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Folicur","tebuconazole",60,13,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,7,"1-9",0,"stdev",1.575397611,NA,0.185437939,0.0704763214961178,"SamplingVariance",0.3384809785,0.273648982968139,"Yes",NA,NA,171.5,5.19615242270663,176.666666666667,2.3094010767585,1267.60049019608
"337","mung1718/01","2018","Wellcamp","Jade","RCB",10.46333333,2,4e+05,0.25,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",62,14,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,6.333333333,"1-9",0.577350269,"stdev",1.582098718,NA,0.185437939,0.129909539086856,"SamplingVariance",0.3451820855,0.279066572823371,"Yes",NA,NA,152.666666666667,11.9303534454489,157,9.16515138991168,1267.60049019608
"338","mung1718/01","2018","Wellcamp","Jade","RCB",9.89,2,4e+05,0.25,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Throttle","propiconazole",125,15,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,6,"1-9",0,"stdev",1.652113232,NA,0.185437939,0.0161552414988994,"SamplingVariance",0.4151965995,0.335670641489252,"Yes",NA,NA,155.333333333333,11.8356805183873,159.333333333333,10.9696551146029,1267.60049019608
"339","mung1718/01","2018","Wellcamp","Jade","RCB",9.98,2,4e+05,0.25,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"control","control",0,16,NA,NA,NA,NA,NA,NA,NA,NA,2018-05-31,2018-05-02,9,"1-9",0,"stdev",1.573120296,NA,0.185437939,0.00481119400079844,"SamplingVariance",NA,NA,"Yes",NA,NA,194.333333333333,8.51958527942137,204.666666666667,7.02376916856849,1267.60049019608
"340","mung1718/01","2018","Wellcamp","Jade","RCB",30.28,2,4e+05,0.5,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Folicur","tebuconazole",60,17,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,7.333333333,"1-9",0.577350269,"stdev",1.216950267,NA,0.185437939,0.719493138774783,"SamplingVariance",-0.0532368649999999,-0.0419126155971795,"Yes",NA,NA,189.5,14.422205101856,193,17.0880074906351,1267.60049019608
